InvoiceID,UsageDate,ServiceName,ResourceType,Region,Cost,UsageQuantity,LinkedAccount
INV-1793,2025-09-13,S3,Database,us-west-2,135.04,92.72,48713
INV-1029,2025-09-13,Lambda,Storage,us-west-2,14.71,57.17,52797
INV-8718,2025-09-13,CloudFront,Networking,us-east-1,45.28,37.52,72500
INV-6832,2025-09-13,CloudFront,Networking,eu-west-1,6.48,36.8,90305
INV-4762,2025-09-13,RDS,Database,us-west-2,71.07,55.72,70638
INV-6892,2025-09-14,EC2,Storage,ap-south-1,24.2,79.61,78167
INV-7721,2025-09-14,S3,Networking,us-west-2,24.89,67.31,71441
INV-9201,2025-09-14,EBS,Compute,us-east-1,28.85,21.9,96742
INV-6402,2025-09-14,S3,Compute,us-west-2,10.81,25.04,86291
INV-7214,2025-09-14,EBS,Storage,ap-south-1,0.22,0.17,60958
INV-9057,2025-09-14,ECS,Storage,ap-south-1,76.08,79.28,21747
INV-6276,2025-09-14,CloudFront,Database,eu-west-1,20.3,75.05,58360
INV-6792,2025-09-14,RDS,Compute,us-east-1,25.66,45.89,27370
INV-3309,2025-09-14,RDS,Networking,ap-south-1,7.15,9.47,64872
INV-3342,2025-09-14,RDS,Networking,us-west-2,9.95,92.08,16147
INV-2370,2025-09-14,S3,Compute,ap-south-1,10.25,29.22,76404
INV-2505,2025-09-14,EC2,Storage,us-west-2,32.66,23.89,87730
INV-6999,2025-09-14,CloudFront,Database,us-east-1,34.03,46.86,90042
INV-9174,2025-09-14,Lambda,Database,us-east-1,20.85,76.08,50207
INV-9120,2025-09-14,EBS,Networking,eu-west-1,32.85,48.78,86030
INV-9989,2025-09-14,RDS,Networking,us-west-2,89.56,59.73,90074
INV-7974,2025-09-14,Lambda,Storage,us-east-1,48.25,76.97,32053
INV-6189,2025-09-14,Lambda,Networking,eu-west-1,24.63,82.77,45940
INV-2324,2025-09-14,CloudFront,Networking,eu-west-1,1.09,3.14,46561
INV-7654,2025-09-14,EBS,Networking,us-west-2,26.96,34.11,15998
INV-5419,2025-09-14,ECS,Storage,us-west-2,84.35,61.55,11490
INV-3152,2025-09-14,S3,Compute,eu-west-1,39.64,51.03,67457
INV-4821,2025-09-14,EC2,Storage,ap-south-1,0.52,5.12,76086
INV-1573,2025-09-14,EC2,Database,us-west-2,37.8,55.16,33732
INV-2141,2025-09-14,EC2,Storage,us-west-2,23.75,83.93,33640
INV-2082,2025-09-14,S3,Networking,us-west-2,1.82,2.59,35559
INV-1016,2025-09-14,Lambda,Networking,us-east-1,2.9,23.82,25185
INV-1878,2025-09-14,S3,Networking,us-east-1,15.35,72.49,69127
INV-8366,2025-09-14,ECS,Storage,us-east-1,27.85,60.87,58166
INV-1960,2025-09-14,RDS,Compute,ap-south-1,10.47,17.43,43790
INV-8921,2025-09-14,ECS,Compute,eu-west-1,49.58,80.16,77906
INV-7486,2025-09-15,EBS,Compute,us-east-1,17.42,75.1,64384
INV-9021,2025-09-15,S3,Storage,ap-south-1,30.42,77.3,71598
INV-8845,2025-09-15,S3,Storage,us-west-2,58.99,67.77,16792
INV-8275,2025-09-15,EC2,Networking,eu-west-1,56.83,92.92,17734
INV-4936,2025-09-15,EC2,Networking,us-west-2,0.52,6.71,17745
INV-3407,2025-09-15,RDS,Database,us-west-2,67.06,82.7,75840
INV-2027,2025-09-15,EBS,Networking,us-west-2,30.24,77.55,48233
INV-6557,2025-09-15,EBS,Networking,ap-south-1,3.24,34.57,19840
INV-6264,2025-09-15,RDS,Networking,us-west-2,97.92,96.15,21024
INV-4929,2025-09-15,EBS,Database,us-west-2,40.6,93.33,40678
INV-5578,2025-09-15,ECS,Database,us-west-2,63.26,61.19,86573
INV-7293,2025-09-15,S3,Networking,us-west-2,40.72,31.82,37349
INV-3808,2025-09-15,CloudFront,Networking,us-west-2,126.27,94.72,12536
INV-8549,2025-09-15,S3,Storage,us-west-2,33.44,73.93,42331
INV-4420,2025-09-15,CloudFront,Compute,us-east-1,40.85,28.23,20174
INV-3277,2025-09-15,EC2,Storage,us-east-1,1.23,1.13,95548
INV-9555,2025-09-15,ECS,Database,us-east-1,67.32,70.65,39276
INV-9570,2025-09-15,EC2,Compute,ap-south-1,49.73,99.01,44973
INV-9552,2025-09-15,S3,Networking,ap-south-1,5.6,34.06,73645
INV-6792,2025-09-15,S3,Compute,us-east-1,19.0,44.34,46756
INV-3436,2025-09-15,S3,Database,us-east-1,43.35,34.4,92965
INV-8463,2025-09-15,RDS,Database,eu-west-1,29.87,93.55,27842
INV-4624,2025-09-15,Lambda,Storage,us-west-2,52.1,37.31,92337
INV-4330,2025-09-15,Lambda,Storage,us-east-1,1.15,6.27,58415
INV-9580,2025-09-15,CloudFront,Networking,us-east-1,14.94,16.36,30885
INV-9708,2025-09-15,ECS,Database,eu-west-1,21.99,15.13,50953
INV-2079,2025-09-15,EC2,Database,us-east-1,34.76,44.73,78694
INV-3438,2025-09-15,CloudFront,Compute,us-east-1,18.13,24.74,92811
INV-4755,2025-09-15,CloudFront,Database,ap-south-1,75.45,66.23,77308
INV-9295,2025-09-15,Lambda,Database,us-west-2,66.96,75.41,64047
INV-8979,2025-09-15,S3,Compute,eu-west-1,111.73,90.45,28206
INV-2528,2025-09-15,EBS,Compute,us-west-2,9.89,75.73,41843
INV-4601,2025-09-15,EBS,Compute,eu-west-1,0.28,0.79,26856
INV-5236,2025-09-15,ECS,Networking,ap-south-1,42.9,66.39,59013
INV-4928,2025-09-15,CloudFront,Storage,eu-west-1,53.71,40.3,72382
INV-3969,2025-09-15,Lambda,Compute,ap-south-1,122.56,89.57,78082
INV-2966,2025-09-16,RDS,Networking,us-west-2,33.1,31.46,52942
INV-1635,2025-09-16,Lambda,Compute,eu-west-1,8.89,27.24,48661
INV-8014,2025-09-16,EC2,Compute,us-east-1,10.12,18.54,52156
INV-5027,2025-09-16,EC2,Compute,ap-south-1,54.02,43.05,34153
INV-3067,2025-09-16,S3,Compute,eu-west-1,13.48,12.08,60155
INV-9492,2025-09-16,RDS,Compute,eu-west-1,24.87,53.19,30871
INV-9788,2025-09-16,EC2,Networking,ap-south-1,23.92,49.33,48696
INV-7544,2025-09-16,CloudFront,Networking,us-west-2,40.51,59.65,73664
INV-5040,2025-09-16,Lambda,Database,eu-west-1,3.62,16.52,20755
INV-6486,2025-09-16,Lambda,Database,us-west-2,74.32,54.71,90993
INV-5336,2025-09-16,EBS,Database,eu-west-1,38.35,34.46,97542
INV-6771,2025-09-16,Lambda,Database,eu-west-1,92.31,65.9,89448
INV-7953,2025-09-16,ECS,Storage,us-west-2,71.57,82.12,17533
INV-7382,2025-09-16,EBS,Networking,us-east-1,88.92,65.74,30732
INV-7031,2025-09-16,CloudFront,Compute,us-east-1,20.96,40.01,73235
INV-4852,2025-09-16,RDS,Compute,us-east-1,1.47,1.18,46476
INV-6567,2025-09-16,S3,Database,ap-south-1,16.14,80.12,17172
INV-5504,2025-09-16,EC2,Storage,us-west-2,41.73,57.73,33138
INV-9137,2025-09-16,CloudFront,Networking,eu-west-1,17.6,11.96,58931
INV-2870,2025-09-16,EC2,Networking,us-east-1,3.18,21.55,38019
INV-4251,2025-09-16,EBS,Database,us-east-1,66.75,59.53,32530
INV-4082,2025-09-16,ECS,Compute,eu-west-1,3.36,3.34,42167
INV-9732,2025-09-16,ECS,Compute,ap-south-1,10.64,53.28,57920
INV-1489,2025-09-17,ECS,Networking,ap-south-1,15.15,17.34,28463
INV-1137,2025-09-17,EBS,Networking,us-west-2,41.91,29.71,22317
INV-7099,2025-09-17,S3,Compute,ap-south-1,120.88,81.89,77177
INV-2746,2025-09-17,S3,Networking,us-west-2,37.92,26.04,34259
INV-3018,2025-09-17,EBS,Networking,ap-south-1,23.92,43.18,96931
INV-6675,2025-09-17,ECS,Storage,us-east-1,0.65,5.13,63582
INV-5421,2025-09-17,ECS,Compute,ap-south-1,49.43,69.23,53469
INV-4322,2025-09-17,EBS,Storage,us-east-1,21.37,22.73,64289
INV-9188,2025-09-17,S3,Storage,ap-south-1,22.51,25.36,75683
INV-4488,2025-09-17,S3,Networking,eu-west-1,44.76,35.98,13869
INV-8663,2025-09-17,Lambda,Storage,ap-south-1,60.92,82.09,90634
INV-7120,2025-09-17,EC2,Networking,eu-west-1,20.24,35.15,46104
INV-7488,2025-09-17,CloudFront,Networking,us-east-1,42.38,80.59,93551
INV-2613,2025-09-17,EC2,Networking,us-west-2,3.63,20.99,77118
INV-1374,2025-09-17,Lambda,Database,eu-west-1,35.0,46.72,48781
INV-2580,2025-09-17,CloudFront,Networking,us-east-1,31.19,84.11,74698
INV-2542,2025-09-17,EBS,Storage,ap-south-1,46.64,38.16,99460
INV-2266,2025-09-17,ECS,Compute,eu-west-1,50.06,82.38,77083
INV-2935,2025-09-17,CloudFront,Compute,ap-south-1,22.51,45.97,74116
INV-9658,2025-09-17,EC2,Storage,us-west-2,20.71,93.26,60835
INV-5664,2025-09-17,S3,Compute,us-west-2,97.27,93.38,63078
INV-7447,2025-09-17,Lambda,Compute,ap-south-1,5.18,53.2,53995
INV-1311,2025-09-17,Lambda,Database,ap-south-1,30.53,47.61,91686
INV-6277,2025-09-17,S3,Storage,us-west-2,16.24,16.21,95957
INV-2751,2025-09-17,CloudFront,Database,us-west-2,84.03,97.12,79894
INV-7355,2025-09-17,RDS,Compute,us-west-2,10.67,71.5,25344
INV-8710,2025-09-17,Lambda,Database,us-west-2,9.15,41.82,34066
INV-2040,2025-09-18,S3,Compute,us-east-1,86.51,61.32,18423
INV-2328,2025-09-18,RDS,Database,eu-west-1,10.68,66.21,39920
INV-5167,2025-09-18,ECS,Compute,us-west-2,30.15,35.53,99121
INV-6129,2025-09-18,ECS,Compute,us-east-1,50.83,40.38,20973
INV-5073,2025-09-18,Lambda,Storage,eu-west-1,76.37,81.49,27818
INV-1124,2025-09-18,Lambda,Database,us-west-2,15.72,37.41,35273
INV-2889,2025-09-18,RDS,Database,us-west-2,6.03,10.68,10036
INV-2197,2025-09-18,CloudFront,Networking,eu-west-1,42.62,41.38,76430
INV-7035,2025-09-18,CloudFront,Networking,us-west-2,9.99,65.85,82974
INV-6186,2025-09-18,CloudFront,Compute,us-west-2,12.41,39.59,96397
INV-3641,2025-09-18,CloudFront,Database,eu-west-1,19.71,15.77,56272
INV-6020,2025-09-18,RDS,Compute,ap-south-1,2.82,4.29,33066
INV-9040,2025-09-18,S3,Database,us-west-2,22.39,16.9,73169
INV-2048,2025-09-18,EBS,Compute,ap-south-1,21.49,55.75,11426
INV-6956,2025-09-18,CloudFront,Database,ap-south-1,55.85,50.29,62986
INV-4173,2025-09-18,Lambda,Database,us-west-2,35.42,95.82,40293
INV-2972,2025-09-18,Lambda,Networking,us-east-1,124.5,88.63,49064
INV-4800,2025-09-18,S3,Storage,eu-west-1,89.02,91.65,41458
INV-5705,2025-09-18,RDS,Storage,eu-west-1,40.0,63.02,38555
INV-1997,2025-09-18,EBS,Networking,us-east-1,61.74,75.26,55923
INV-7350,2025-09-18,EBS,Networking,us-west-2,45.5,67.78,46125
INV-5857,2025-09-18,Lambda,Networking,us-west-2,91.14,73.18,56859
INV-3766,2025-09-18,S3,Networking,eu-west-1,18.53,14.73,53153
INV-7952,2025-09-18,EBS,Storage,us-east-1,68.94,54.08,74747
INV-8164,2025-09-18,EBS,Compute,ap-south-1,25.9,43.19,89976
INV-5524,2025-09-18,EBS,Networking,us-east-1,37.9,91.51,95501
INV-6859,2025-09-18,Lambda,Networking,eu-west-1,63.48,84.44,53508
INV-8855,2025-09-18,EBS,Database,eu-west-1,25.59,51.46,83807
INV-9963,2025-09-19,CloudFront,Database,us-east-1,29.91,57.35,52955
INV-6229,2025-09-19,CloudFront,Compute,us-west-2,1.79,4.02,76570
INV-5549,2025-09-19,Lambda,Database,ap-south-1,1.09,0.74,37275
INV-5560,2025-09-19,EC2,Storage,us-west-2,60.17,96.58,44273
INV-9672,2025-09-19,RDS,Networking,us-east-1,40.18,72.86,62315
INV-4500,2025-09-19,Lambda,Database,eu-west-1,81.77,67.14,88953
INV-4402,2025-09-19,S3,Database,eu-west-1,59.68,94.68,85024
INV-3970,2025-09-19,S3,Database,us-west-2,34.13,78.35,42680
INV-5553,2025-09-19,EC2,Networking,ap-south-1,8.65,99.03,13999
INV-7263,2025-09-19,S3,Networking,ap-south-1,60.77,60.39,42288
INV-3837,2025-09-19,ECS,Database,us-west-2,15.46,68.84,11328
INV-5742,2025-09-19,S3,Compute,us-west-2,29.35,93.86,98691
INV-8619,2025-09-19,RDS,Networking,eu-west-1,23.23,62.31,84028
INV-3972,2025-09-19,RDS,Storage,us-east-1,25.94,30.79,27675
INV-6082,2025-09-19,EC2,Networking,us-east-1,11.8,41.78,27953
INV-5453,2025-09-19,ECS,Networking,us-east-1,11.28,17.18,81667
INV-2077,2025-09-19,ECS,Storage,eu-west-1,102.42,75.75,37805
INV-9237,2025-09-19,ECS,Database,us-east-1,5.27,8.5,64352
INV-2188,2025-09-19,EC2,Compute,eu-west-1,0.75,10.11,65006
INV-4594,2025-09-19,EC2,Networking,us-west-2,61.15,66.21,69250
INV-2686,2025-09-19,S3,Storage,eu-west-1,6.38,16.39,14950
INV-7832,2025-09-19,S3,Networking,us-east-1,3.11,2.47,73412
INV-8297,2025-09-19,CloudFront,Networking,us-east-1,24.02,97.47,66024
INV-8321,2025-09-20,RDS,Database,us-west-2,30.4,23.22,23253
INV-9378,2025-09-20,EC2,Storage,us-east-1,61.01,92.65,81350
INV-9141,2025-09-20,RDS,Networking,us-west-2,0.55,5.16,72136
INV-8263,2025-09-20,EBS,Compute,us-east-1,35.6,57.44,52833
INV-2600,2025-09-20,S3,Storage,ap-south-1,2.65,2.96,15134
INV-6982,2025-09-20,EBS,Database,us-west-2,1.47,1.23,84822
INV-7754,2025-09-20,CloudFront,Storage,ap-south-1,3.33,30.71,88547
INV-7656,2025-09-20,ECS,Networking,ap-south-1,36.9,58.88,99513
INV-8271,2025-09-20,RDS,Database,us-west-2,81.71,97.38,32756
INV-4093,2025-09-20,EBS,Storage,us-east-1,29.77,27.6,84913
INV-7788,2025-09-20,ECS,Compute,us-east-1,37.05,27.22,82329
INV-5904,2025-09-20,CloudFront,Compute,ap-south-1,31.8,37.53,64601
INV-7170,2025-09-20,Lambda,Compute,us-west-2,3.44,5.15,67996
INV-5965,2025-09-20,RDS,Networking,eu-west-1,101.41,83.25,88122
INV-6521,2025-09-20,ECS,Networking,eu-west-1,8.5,22.51,38008
INV-3156,2025-09-20,EC2,Compute,eu-west-1,114.37,81.75,91216
INV-7263,2025-09-20,RDS,Database,us-west-2,6.77,9.63,32857
INV-1421,2025-09-20,CloudFront,Database,eu-west-1,44.38,33.81,72777
INV-4611,2025-09-20,ECS,Database,ap-south-1,3.01,8.44,11040
INV-8774,2025-09-20,RDS,Storage,eu-west-1,9.36,75.27,51140
INV-9751,2025-09-20,RDS,Storage,us-east-1,34.07,49.3,85744
INV-5291,2025-09-20,RDS,Networking,us-west-2,20.85,33.51,32229
INV-8147,2025-09-20,EBS,Compute,eu-west-1,15.06,53.04,84949
INV-4556,2025-09-20,Lambda,Database,us-west-2,69.71,57.24,83326
INV-6570,2025-09-20,Lambda,Storage,us-west-2,20.77,76.04,48172
INV-8335,2025-09-20,S3,Database,eu-west-1,6.59,15.01,61533
INV-8004,2025-09-20,EBS,Networking,eu-west-1,23.23,36.17,51873
INV-1623,2025-09-20,EBS,Storage,eu-west-1,8.99,68.0,15799
INV-2007,2025-09-20,S3,Networking,ap-south-1,2.2,3.56,39589
INV-4188,2025-09-20,S3,Compute,us-west-2,23.05,69.75,95591
INV-6700,2025-09-20,RDS,Database,eu-west-1,27.39,64.19,20757
INV-7718,2025-09-20,RDS,Compute,us-east-1,119.53,88.62,18046
INV-1550,2025-09-20,EBS,Storage,ap-south-1,11.43,29.8,45351
INV-2764,2025-09-20,Lambda,Compute,us-east-1,16.43,41.19,58262
INV-6700,2025-09-21,ECS,Networking,eu-west-1,83.94,67.27,38424
INV-6901,2025-09-21,EBS,Networking,ap-south-1,83.86,67.34,51412
INV-8288,2025-09-21,EC2,Storage,eu-west-1,11.0,39.76,78773
INV-1847,2025-09-21,S3,Storage,us-east-1,42.28,73.82,79985
INV-4544,2025-09-21,S3,Storage,us-east-1,29.71,67.16,33431
INV-1586,2025-09-21,Lambda,Storage,eu-west-1,12.23,8.21,22498
INV-1602,2025-09-21,Lambda,Compute,ap-south-1,23.29,15.7,44370
INV-3819,2025-09-21,EBS,Networking,us-west-2,117.38,97.73,83160
INV-9516,2025-09-21,CloudFront,Networking,ap-south-1,58.58,65.98,42401
INV-1242,2025-09-21,ECS,Storage,eu-west-1,40.68,86.62,97494
INV-7839,2025-09-21,CloudFront,Database,ap-south-1,44.39,46.82,28600
INV-3932,2025-09-21,RDS,Networking,us-west-2,27.58,41.18,86691
INV-8446,2025-09-21,Lambda,Database,eu-west-1,28.74,33.1,96214
INV-7466,2025-09-21,ECS,Networking,us-west-2,29.11,85.07,95773
INV-1906,2025-09-21,EC2,Compute,us-west-2,98.05,93.45,31751
INV-8635,2025-09-21,ECS,Networking,ap-south-1,70.52,82.34,67922
INV-3328,2025-09-21,Lambda,Database,us-west-2,5.73,77.97,97814
INV-9329,2025-09-21,ECS,Networking,us-east-1,8.86,81.86,31180
INV-1016,2025-09-21,EBS,Networking,ap-south-1,132.46,89.0,36812
INV-3430,2025-09-21,S3,Database,ap-south-1,10.46,29.48,85771
INV-7880,2025-09-21,EBS,Database,us-west-2,31.92,76.56,92588
INV-3318,2025-09-21,Lambda,Storage,us-east-1,17.24,86.57,28901
INV-2224,2025-09-21,EBS,Compute,eu-west-1,18.64,12.68,44189
INV-2826,2025-09-21,EBS,Compute,eu-west-1,86.16,67.42,90973
INV-6389,2025-09-21,ECS,Networking,us-west-2,33.5,32.5,94761
INV-6756,2025-09-21,Lambda,Storage,eu-west-1,54.97,59.46,70077
INV-6249,2025-09-21,ECS,Compute,us-west-2,60.38,68.28,77851
INV-7965,2025-09-21,CloudFront,Compute,eu-west-1,19.34,42.96,47592
INV-2041,2025-09-21,Lambda,Networking,us-west-2,29.07,76.88,41221
INV-3791,2025-09-21,S3,Database,eu-west-1,26.9,69.27,41729
INV-9315,2025-09-21,CloudFront,Database,us-west-2,70.91,62.57,90673
INV-9307,2025-09-21,S3,Database,us-west-2,3.01,21.95,27485
INV-5680,2025-09-21,RDS,Networking,us-west-2,12.24,13.18,99943
INV-7475,2025-09-21,Lambda,Database,ap-south-1,9.79,84.96,18792
INV-9090,2025-09-21,RDS,Database,us-east-1,40.02,73.44,38019
INV-7824,2025-09-21,S3,Compute,us-west-2,66.91,47.9,88505
INV-6433,2025-09-21,EC2,Compute,ap-south-1,24.1,33.26,91580
INV-2258,2025-09-22,RDS,Storage,us-west-2,0.25,1.47,30846
INV-4030,2025-09-22,RDS,Networking,ap-south-1,2.34,25.93,93962
INV-2914,2025-09-22,EC2,Compute,eu-west-1,42.22,63.17,83824
INV-7205,2025-09-22,S3,Compute,ap-south-1,16.64,54.86,19413
INV-4025,2025-09-22,EBS,Networking,eu-west-1,30.03,29.66,20059
INV-9714,2025-09-22,EC2,Database,us-east-1,11.88,96.53,53697
INV-7735,2025-09-22,RDS,Networking,ap-south-1,78.94,89.05,69373
INV-4113,2025-09-22,Lambda,Storage,ap-south-1,43.76,56.44,45558
INV-5213,2025-09-22,EC2,Networking,us-west-2,1.27,7.03,81542
INV-4093,2025-09-22,ECS,Database,eu-west-1,32.73,60.13,59884
INV-8222,2025-09-22,CloudFront,Compute,ap-south-1,58.67,91.74,14030
INV-1560,2025-09-22,ECS,Networking,us-west-2,15.65,14.41,77815
INV-8783,2025-09-22,S3,Storage,ap-south-1,23.88,29.41,81807
INV-7870,2025-09-22,RDS,Storage,eu-west-1,94.62,69.81,48412
INV-5809,2025-09-22,EC2,Database,eu-west-1,81.67,79.24,91737
INV-1535,2025-09-22,EBS,Compute,us-west-2,96.67,68.0,87753
INV-5141,2025-09-22,RDS,Compute,eu-west-1,1.53,29.65,57726
INV-1994,2025-09-22,RDS,Networking,us-east-1,9.98,27.27,86645
INV-2213,2025-09-22,Lambda,Database,us-east-1,64.16,66.22,27822
INV-4522,2025-09-22,Lambda,Compute,us-east-1,4.37,59.39,62366
INV-2572,2025-09-22,ECS,Database,eu-west-1,37.84,72.9,53466
INV-2005,2025-09-22,Lambda,Compute,ap-south-1,57.03,66.54,53642
INV-5649,2025-09-22,ECS,Compute,us-east-1,8.42,34.34,82690
INV-4023,2025-09-22,CloudFront,Compute,ap-south-1,11.97,9.53,16109
INV-8302,2025-09-22,EBS,Compute,us-east-1,91.13,91.85,24903
INV-4176,2025-09-23,EBS,Storage,us-east-1,6.6,10.43,71714
INV-4562,2025-09-23,EBS,Storage,eu-west-1,86.1,72.92,76340
INV-9171,2025-09-23,EC2,Networking,ap-south-1,0.6,11.91,93911
INV-9886,2025-09-23,ECS,Database,us-west-2,40.4,71.24,68030
INV-3700,2025-09-23,S3,Database,eu-west-1,1.75,25.52,46890
INV-3176,2025-09-23,RDS,Compute,us-east-1,69.45,54.08,34429
INV-9929,2025-09-23,EBS,Database,us-east-1,83.35,95.77,40071
INV-7716,2025-09-23,Lambda,Database,ap-south-1,8.92,51.49,16412
INV-8644,2025-09-23,ECS,Compute,eu-west-1,33.01,54.93,82288
INV-8811,2025-09-23,RDS,Compute,ap-south-1,37.28,60.75,70881
INV-9828,2025-09-23,CloudFront,Database,us-east-1,4.53,24.11,69293
INV-4233,2025-09-23,RDS,Storage,ap-south-1,6.0,31.56,30174
INV-6619,2025-09-23,ECS,Database,ap-south-1,26.33,17.77,53539
INV-2936,2025-09-23,S3,Database,us-west-2,36.52,44.47,87555
INV-2374,2025-09-23,ECS,Storage,us-west-2,130.49,87.37,84314
INV-7760,2025-09-23,EC2,Compute,us-west-2,71.61,58.31,89417
INV-5969,2025-09-23,RDS,Database,eu-west-1,16.16,32.76,85653
INV-9985,2025-09-23,ECS,Storage,ap-south-1,41.34,40.33,29906
INV-5984,2025-09-23,S3,Networking,us-west-2,34.61,68.25,28217
INV-6952,2025-09-23,EBS,Database,us-west-2,12.97,13.41,86392
INV-9934,2025-09-23,EBS,Compute,us-east-1,11.48,12.92,12873
INV-3969,2025-09-23,S3,Compute,us-west-2,73.94,69.37,16185
INV-5666,2025-09-23,EBS,Networking,eu-west-1,99.16,75.37,15377
INV-7104,2025-09-23,RDS,Storage,ap-south-1,55.5,50.05,65690
INV-8679,2025-09-23,ECS,Networking,ap-south-1,19.87,61.96,88496
INV-5523,2025-09-23,EBS,Networking,us-west-2,1.24,2.67,21345
INV-3582,2025-09-23,Lambda,Networking,ap-south-1,41.91,44.36,92623
INV-1808,2025-09-23,EBS,Database,us-west-2,28.44,85.01,26359
INV-2045,2025-09-23,EC2,Storage,us-west-2,18.29,12.64,54683
INV-4253,2025-09-23,CloudFront,Database,ap-south-1,8.1,10.89,32308
INV-6423,2025-09-23,EC2,Database,us-east-1,48.93,58.6,11259
INV-1568,2025-09-23,RDS,Storage,us-east-1,1.15,8.69,53691
INV-7104,2025-09-23,RDS,Networking,us-east-1,9.57,10.64,75729
INV-6235,2025-09-24,Lambda,Storage,us-west-2,21.19,54.48,78394
INV-1974,2025-09-24,Lambda,Storage,us-east-1,79.07,63.81,31999
INV-4498,2025-09-24,Lambda,Compute,us-west-2,3.28,4.25,98227
INV-2339,2025-09-24,RDS,Database,us-east-1,28.68,68.96,47907
INV-8996,2025-09-24,CloudFront,Networking,ap-south-1,28.99,30.85,36959
INV-2726,2025-09-24,CloudFront,Database,us-west-2,109.95,89.8,38396
INV-8483,2025-09-24,CloudFront,Compute,us-west-2,64.7,58.35,25847
INV-5728,2025-09-24,CloudFront,Compute,ap-south-1,35.8,36.55,55364
INV-7646,2025-09-24,RDS,Networking,eu-west-1,15.19,46.67,98215
INV-3574,2025-09-24,S3,Networking,ap-south-1,60.15,70.2,55764
INV-3547,2025-09-24,EBS,Compute,ap-south-1,49.28,35.93,45994
INV-2397,2025-09-24,RDS,Storage,ap-south-1,1.11,2.19,51966
INV-4549,2025-09-24,EBS,Compute,us-east-1,6.71,5.78,22053
INV-5238,2025-09-24,CloudFront,Networking,eu-west-1,37.26,70.24,80832
INV-4219,2025-09-24,RDS,Compute,us-west-2,42.19,67.6,67277
INV-4898,2025-09-24,Lambda,Database,us-west-2,53.6,75.65,69771
INV-5424,2025-09-24,EBS,Networking,us-east-1,58.03,41.29,47172
INV-5138,2025-09-24,EBS,Database,ap-south-1,5.65,25.16,41174
INV-4637,2025-09-24,S3,Compute,ap-south-1,85.15,58.5,62192
INV-4867,2025-09-24,ECS,Compute,us-west-2,5.3,37.85,27718
INV-8400,2025-09-24,ECS,Storage,ap-south-1,26.64,34.0,14864
INV-6117,2025-09-24,EBS,Networking,eu-west-1,16.35,16.28,61325
INV-1731,2025-09-24,S3,Compute,eu-west-1,70.35,99.78,93904
INV-7920,2025-09-24,S3,Storage,ap-south-1,22.43,35.54,84740
INV-6066,2025-09-24,Lambda,Networking,us-west-2,15.44,11.6,77901
INV-7084,2025-09-24,EC2,Networking,ap-south-1,25.4,41.54,80748
INV-6070,2025-09-24,S3,Database,us-east-1,45.6,66.0,10215
INV-2835,2025-09-24,CloudFront,Networking,us-west-2,9.02,64.86,43463
INV-9804,2025-09-24,EC2,Database,us-east-1,115.06,81.39,62146
INV-2075,2025-09-25,EBS,Database,us-east-1,93.09,64.91,72673
INV-5122,2025-09-25,Lambda,Compute,eu-west-1,11.3,15.23,27382
INV-5380,2025-09-25,EBS,Networking,us-west-2,53.81,60.22,44237
INV-8990,2025-09-25,Lambda,Networking,us-east-1,21.72,40.21,21396
INV-1476,2025-09-25,CloudFront,Compute,eu-west-1,7.89,12.77,57033
INV-1401,2025-09-25,Lambda,Database,us-east-1,18.23,16.35,15503
INV-1331,2025-09-25,CloudFront,Networking,us-west-2,2.83,20.96,95795
INV-2742,2025-09-25,S3,Storage,us-west-2,50.48,55.28,34769
INV-4766,2025-09-25,RDS,Storage,ap-south-1,77.31,87.2,75569
INV-8780,2025-09-25,ECS,Storage,ap-south-1,42.03,34.61,11507
INV-4863,2025-09-25,EBS,Compute,us-east-1,8.92,54.07,53825
INV-5337,2025-09-25,S3,Compute,eu-west-1,77.39,56.63,25032
INV-4465,2025-09-25,EC2,Networking,us-east-1,19.04,39.69,71128
INV-4023,2025-09-25,RDS,Database,us-west-2,3.89,14.43,36399
INV-4573,2025-09-25,RDS,Networking,ap-south-1,39.59,43.33,46825
INV-9240,2025-09-25,ECS,Compute,us-east-1,11.51,8.15,34553
INV-5178,2025-09-25,EC2,Storage,eu-west-1,68.03,75.54,79450
INV-2006,2025-09-25,ECS,Database,ap-south-1,13.78,82.86,73014
INV-3345,2025-09-25,EC2,Database,us-east-1,46.0,47.74,27686
INV-3356,2025-09-25,Lambda,Storage,us-west-2,98.3,82.88,17287
INV-2064,2025-09-25,S3,Networking,us-east-1,39.29,27.78,26733
INV-4033,2025-09-25,Lambda,Compute,us-east-1,16.51,12.52,55085
INV-1849,2025-09-26,Lambda,Compute,ap-south-1,29.8,97.1,56994
INV-5868,2025-09-26,S3,Compute,us-east-1,7.83,72.23,40933
INV-3531,2025-09-26,Lambda,Networking,us-west-2,32.42,40.6,21293
INV-6239,2025-09-26,ECS,Networking,us-west-2,81.77,58.11,83992
INV-8822,2025-09-26,Lambda,Compute,us-east-1,50.3,67.26,39260
INV-1735,2025-09-26,RDS,Database,eu-west-1,115.68,80.99,64213
INV-6636,2025-09-26,Lambda,Compute,us-west-2,3.39,2.3,67228
INV-2183,2025-09-26,CloudFront,Compute,eu-west-1,10.71,8.7,91715
INV-1218,2025-09-26,S3,Networking,us-west-2,6.79,28.11,13823
